[1.3929125429406057, 1.1257118542372044, 1.1993690782857442, 1.392912542940606, 1.2564934220710813, 1.6413527217782367, 1.1257118542372042, 1.2564934220710813, 1.0566271828419356, 1.1993690782857442, 1.6413527217782369, 1.0566271828419358]
[1.6002322118274743, 1.2494047421427827, 1.560401055048946, 1.600232211827474, 1.184346749662093, 1.1967798066622706, 1.2494047421427827, 1.1843467496620927, 1.0686847329719282, 1.5604010550489462, 1.1967798066622704, 1.0686847329719282]
[1.0937106910842844, 1.7236053361092156, 1.6078674791019967, 1.0937106910842844, 1.1778617577542074, 1.518332231723364, 1.7236053361092156, 1.1778617577542074, 1.14464988847684, 1.6078674791019967, 1.5183322317233643, 1.1446498884768401]
[1.0698330916955352, 1.2072334975544616, 0.8573982144966639, 1.0698330916955352, 1.1960678061649874, 1.7019660520138915, 1.2072334975544616, 1.1960678061649874, 1.092991846854464, 0.8573982144966638, 1.7019660520138915, 1.092991846854464]
[1.064524547104148, 1.1065926525224756, 0.9985658437844884, 1.064524547104148, 1.498200712637576, 1.0084400292897622, 1.1065926525224756, 1.498200712637576, 1.1254686803460328, 0.9985658437844885, 1.0084400292897622, 1.1254686803460328]
[1.3276805901260813, 1.445391317295221, 1.375783763085663, 1.3276805901260813, 1.1593029496935134, 1.1781748064936342, 1.445391317295221, 1.1593029496935134, 1.0663756067155972, 1.3757837630856633, 1.1781748064936342, 1.0663756067155972]
[1.2574978540263244, 1.4795998615929369, 1.3552806319447155, 1.2574978540263246, 1.1204136066541548, 1.1744788046128758, 1.4795998615929369, 1.1204136066541548, 1.290280274429848, 1.3552806319447153, 1.1744788046128758, 1.2902802744298483]
[1.0830341316302803, 1.406068015123137, 1.3050692413495504, 1.0830341316302805, 1.1505208836747964, 1.363251760111598, 1.4060680151231373, 1.1505208836747964, 1.2961369958634437, 1.3050692413495506, 1.363251760111598, 1.2961369958634439]
[1.3616688000077277, 1.320655158671316, 1.1957543211763604, 1.3616688000077277, 1.180233925679482, 1.2788114495922458, 1.320655158671316, 1.180233925679482, 1.1085709391011018, 1.1957543211763604, 1.2788114495922458, 1.1085709391011018]
[1.526695301978472, 1.0877584415926687, 1.176745015595551, 1.526695301978472, 1.0589440389825069, 1.0895908004458983, 1.0877584415926687, 1.0589440389825069, 1.2169312132025254, 1.176745015595551, 1.0895908004458983, 1.2169312132025254]
